time,flyMode,height,verticalSpeed,flySpeed,eastSpeed,northSpeed,flyTime,flying,downVisualState,droneHover,eMOpen,onGround,pressureState,batteryPercentage,batteryLow,batteryLower,batteryState,powerState,droneBatteryLeft,droneFlyTimeLeft,cameraState,electricalMachineryState,factoryMode,frontIn,frontLSC,frontOut,gravityState,imuCalibrationState,imuState,lightStrength,outageRecording,smartVideoExitMode,temperatureHeight,throwFlyTimer,wifiDisturb,wifiStrength,windState,velX,velY,velZ,posX,posY,posZ,posUncertainty,velN,velE,velD,quatX,quatY,quatZ,quatW,
00:00:99,1,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,3775,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
00:01:09,1,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,3775,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
00:01:22,1,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,3775,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
00:01:31,1,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,3775,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005819179,-0.02152135,0.1058669,0.3031685,0.9467935,
00:01:40,1,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,3775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1.764774,-1.335958,-0.08246771,0.01,0,0,0.004733379,-0.02102406,0.1052858,0.3034811,0.9467694,
00:01:50,1,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,3775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1.764774,-1.335958,-0.08246771,0.01,0,0,0.006126304,-0.01921031,0.1048829,0.3033316,0.9469005,
00:01:59,1,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,3775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,-4,1.765168,-1.336208,-0.08303457,0.01,0,0,0.001718694,-0.01602778,0.1063352,0.302985,0.9469087,
00:01:69,1,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,3775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,-4,1.765168,-1.336208,-0.08303457,0.01,0,0,-0.02450221,-0.01332323,0.09945823,0.3007769,0.9484007,
00:01:79,1,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,3775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,-66,-14,1.773267,-1.34124,-0.08394053,0.01,0,0,-0.03104413,-0.02291042,0.06814061,0.2783166,0.9577954,
00:01:89,1,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,3775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,-66,-14,1.773267,-1.34124,-0.08394053,0.01,0,0,-0.04893754,-0.03926164,0.03241226,0.2392739,0.9696164,
00:01:99,1,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,3767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,-10,4,-1,0.008379626,0.01745013,-0.007090478,0.01,0,0,-0.03716823,-0.04992422,0.02277134,0.2413553,0.9688842,
00:02:16,1,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,3767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,-10,4,-1,0.008379626,0.01745013,-0.007090478,0.01,0,0,-0.01611852,-0.05856964,0.007974327,0.2590208,0.9640614,
00:02:19,1,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,3767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,-19,4,-10,0.00776021,0.01761067,-0.007392116,0.01,0,0,-0.09340348,-0.08662339,-0.01145719,0.271507,0.9584618,
00:02:29,1,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,3767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,-19,4,-10,0.00776021,0.01761067,-0.007392116,0.01,0,0,-0.0395533,-0.1154353,-0.0008592121,0.3143876,0.9422497,
00:02:42,1,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,3767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,-4,0,-3,0.004586886,0.0178498,-0.009238235,0.01,0,0,-0.06155783,-0.1259269,0.008444808,0.3507635,0.9279203,
00:02:49,1,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,3767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,-4,0,-3,0.004586886,0.0178498,-0.009238235,0.01,0,0,-0.03292934,-0.1618035,-0.009559874,0.3564907,0.9201319,
