time,flyMode,height,verticalSpeed,flySpeed,eastSpeed,northSpeed,flyTime,flying,downVisualState,droneHover,eMOpen,onGround,pressureState,batteryPercentage,batteryLow,batteryLower,batteryState,powerState,droneBatteryLeft,droneFlyTimeLeft,cameraState,electricalMachineryState,factoryMode,frontIn,frontLSC,frontOut,gravityState,imuCalibrationState,imuState,lightStrength,outageRecording,smartVideoExitMode,temperatureHeight,throwFlyTimer,wifiDisturb,wifiStrength,windState,velX,velY,velZ,posX,posY,posZ,posUncertainty,velN,velE,velD,quatX,quatY,quatZ,quatW,
00:00:48,6,0,0,0,0,0,3715,0,0,0,0,0,0,35,0,0,0,0,3733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01999611,0.00117777,-0.004875276,0.01,-0.001485544,0.0008725434,0.000799406,0.001027962,-0.002941574,-0.2881761,0.9575723,
00:00:52,6,0,0,0,0,0,3715,0,0,0,0,0,0,35,0,0,0,0,3733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01999611,0.00117777,-0.004875276,0.01,-0.001798201,0.0005650707,-0.0003601553,0.001050289,-0.002934029,-0.2881698,0.9575742,
00:00:63,6,0,0,0,0,0,3715,0,0,0,0,0,0,35,0,0,0,0,3733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01999605,0.001178457,-0.004875371,0.01,-0.001576965,0.0007502802,0.0003836034,0.001051823,-0.002930328,-0.2881658,0.9575755,
00:00:72,6,0,0,0,0,0,3715,0,0,0,0,0,0,35,0,0,0,0,3733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01999605,0.001178457,-0.004875371,0.01,-0.001530254,0.0009474377,0.0003449948,0.001066227,-0.002931776,-0.2881349,0.9575848,
00:00:83,6,0,0,0,0,0,3715,0,0,0,0,0,0,35,0,0,0,0,3733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01999609,0.001179579,-0.004874943,0.01,-0.001168101,0.0003198404,-0.0004340267,0.001057836,-0.002939505,-0.2881397,0.9575833,
00:00:93,6,0,0,0,0,0,3715,0,0,0,0,0,0,35,0,0,0,0,3733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01999609,0.001179579,-0.004874943,0.01,-0.001538062,0.0005411838,-0.0007217883,0.001050942,-0.002949538,-0.2881581,0.9575778,
00:01:03,6,0,0,0,0,0,3715,0,0,0,0,0,0,35,0,0,0,0,3733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01999628,0.001178533,-0.004874423,0.01,-0.001745618,0.001148119,-0.0004627638,0.001048672,-0.002956697,-0.2881615,0.9575767,
00:01:13,6,0,0,0,0,0,3715,0,0,0,0,0,0,35,0,0,0,0,3733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01999628,0.001178533,-0.004874423,0.01,-0.001136445,0.0008225151,-0.0003490181,0.001065536,-0.002967136,-0.2881636,0.957576,
00:01:23,6,0,0,0,0,0,3715,0,0,0,0,0,0,35,0,0,0,0,3733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01999698,0.001178107,-0.004871641,0.01,-0.001871051,0.0006064016,-0.000194468,0.001098534,-0.003014233,-0.28818,0.9575709,
00:01:34,6,0,0,0,0,0,3715,0,0,0,0,0,0,35,0,0,0,0,3733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01999698,0.001178107,-0.004871641,0.01,-0.0009907758,0.001032892,-0.0003796962,0.001114374,-0.003019518,-0.2881874,0.9575687,
00:01:44,6,0,0,0,0,0,3715,0,0,0,0,0,0,35,0,0,0,0,3733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01999687,0.001178002,-0.004872121,0.01,-0.001678015,0.0005118403,-0.0007786825,0.001101552,-0.002998496,-0.2881832,0.95757,
00:01:54,6,0,0,0,0,0,3715,0,0,0,0,0,0,35,0,0,0,0,3733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01999687,0.001178002,-0.004872121,0.01,-0.001463443,0.0009028307,-0.0006649061,0.00112028,-0.003003176,-0.2882032,0.9575639,
00:01:64,6,0,0,0,0,0,3715,0,0,0,0,0,0,35,0,0,0,0,3733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01999734,0.00117772,-0.004870254,0.01,-0.001044604,0.0009354636,-0.0007914893,0.00110594,-0.003046548,-0.2881877,0.9575685,
00:01:74,6,0,0,0,0,0,3715,0,0,0,0,0,0,35,0,0,0,0,3733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01999734,0.00117772,-0.004870254,0.01,-0.00082709,0.0006698775,-0.002110475,0.0011208,-0.00307267,-0.2881999,0.9575647,
00:01:85,6,0,0,0,0,0,3715,0,0,0,0,0,0,35,0,0,0,0,3733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01999727,0.001177503,-0.004870582,0.01,-0.001410913,0.0009988656,-0.0006779605,0.001086568,-0.003044898,-0.2881886,0.9575682,
00:01:95,6,0,0,0,0,0,3715,0,0,0,0,0,0,35,0,0,0,0,3733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01999727,0.001177503,-0.004870582,0.01,-0.001389584,0.0007117427,-0.0009080275,0.001102759,-0.003048537,-0.2882039,0.9575636,
