time,flyMode,height,verticalSpeed,flySpeed,eastSpeed,northSpeed,flyTime,flying,downVisualState,droneHover,eMOpen,onGround,pressureState,batteryPercentage,batteryLow,batteryLower,batteryState,powerState,droneBatteryLeft,droneFlyTimeLeft,cameraState,electricalMachineryState,factoryMode,frontIn,frontLSC,frontOut,gravityState,imuCalibrationState,imuState,lightStrength,outageRecording,smartVideoExitMode,temperatureHeight,throwFlyTimer,wifiDisturb,wifiStrength,windState,velX,velY,velZ,posX,posY,posZ,posUncertainty,velN,velE,velD,quatX,quatY,quatZ,quatW,
00:01:45,6,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,4071,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
00:01:50,6,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,4071,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
00:01:60,6,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,4071,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
00:01:70,6,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,4071,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01632848,-0.01157376,-0.004942547,0.01,-0.001295628,0.0009057657,-0.0007993295,0.002864346,-0.001400449,-0.5897588,0.8075732,
00:01:80,6,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,4071,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01632848,-0.01157376,-0.004942547,0.01,-0.0009020283,0.001463562,-0.0003456203,0.002878194,-0.00140433,-0.589725,0.8075978,
00:01:92,6,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,4071,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01633097,-0.0115709,-0.00494101,0.01,-0.0008821273,0.001272014,-0.000942828,0.002908348,-0.001434957,-0.5896913,0.8076222,
00:02:01,6,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,4071,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01633097,-0.0115709,-0.00494101,0.01,-0.0009270601,0.0007235138,-0.001208881,0.002910735,-0.001469024,-0.5896707,0.8076372,
00:02:11,6,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,4057,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01633195,-0.01156966,-0.004940682,0.01,-0.0008279236,0.000879282,-0.00132147,0.002917737,-0.001442913,-0.5896614,0.807644,
00:02:21,6,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,4057,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01633195,-0.01156966,-0.004940682,0.01,-0.0006262775,0.0007752351,-0.001187198,0.002920559,-0.001458439,-0.5896835,0.8076279,
00:02:31,6,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,4057,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01633232,-0.01156975,-0.00493927,0.01,-0.0004803088,0.0007895918,-0.0005248059,0.002922769,-0.001478125,-0.5896593,0.8076454,
00:02:42,6,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,4057,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01633232,-0.01156975,-0.00493927,0.01,-0.0009615196,0.0007991321,-0.0005410995,0.002949703,-0.001473914,-0.5896568,0.8076473,
00:02:52,6,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,4057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01633271,-0.01156914,-0.004939401,0.01,-0.001017993,0.0007311043,-0.0007392174,0.002961505,-0.001474257,-0.5896524,0.8076504,
00:02:62,6,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,4057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01633271,-0.01156914,-0.004939401,0.01,-0.0004878191,0.0004388237,-0.0008164373,0.002978453,-0.001506891,-0.5896516,0.8076508,
00:02:72,6,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,4057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01633343,-0.0115689,-0.004937578,0.01,-0.0004041684,0.0007464155,-0.0001003151,0.00298646,-0.001520761,-0.5896401,0.8076591,
00:02:84,6,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,4057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01633343,-0.0115689,-0.004937578,0.01,-0.0007209721,0.001264537,0.0001263701,0.002996898,-0.001533191,-0.5896537,0.8076492,
00:02:95,6,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,4057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01633333,-0.0115694,-0.004936747,0.01,-0.000444677,0.001074293,0.0001336228,0.00303764,-0.001532853,-0.5896664,0.8076398,
00:03:46,6,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,4057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01633333,-0.0115694,-0.004936747,0.01,-0.0002397276,0.001298034,0.0005516057,0.003051339,-0.001539611,-0.5896797,0.80763,
00:03:47,6,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,4050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01633268,-0.01157041,-0.004936517,0.01,2.51775E-05,0.001033055,-0.0004119663,0.003038273,-0.001542482,-0.5896903,0.8076224,
00:03:47,6,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,4050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01633268,-0.01157041,-0.004936517,0.01,-0.000931664,0.001089637,-2.974091E-06,0.003017093,-0.001550201,-0.589698,0.8076168,
00:03:48,6,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,4050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01633203,-0.01157184,-0.0049353,0.01,-0.00050444,0.0007518534,-0.000565349,0.003007459,-0.001576278,-0.5897133,0.8076056,
00:03:49,6,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,4050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01633203,-0.01157184,-0.0049353,0.01,-0.0003443519,0.0009668379,0.0001158151,0.003024201,-0.001609807,-0.5897165,0.8076031,
00:03:50,6,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,4050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01633219,-0.01157135,-0.004935941,0.01,-0.0002917492,0.0009466952,0.0005019801,0.003007496,-0.001560241,-0.5897035,0.8076127,
00:03:61,6,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,4050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01633219,-0.01157135,-0.004935941,0.01,-0.0004477688,0.001156044,0.001307847,0.002999899,-0.001554371,-0.5896792,0.8076305,
00:03:70,6,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,4050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01633345,-0.01156976,-0.004935503,0.01,-0.0004575484,0.000935445,0.001482117,0.003000198,-0.001571134,-0.589661,0.8076438,
00:03:80,6,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,4050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01633345,-0.01156976,-0.004935503,0.01,-0.0008941017,0.0006301553,0.0003955263,0.002997886,-0.001567721,-0.5896147,0.8076776,
00:03:90,6,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,4050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01633518,-0.01156754,-0.004934973,0.01,-0.0005261742,0.0008960943,3.463558E-05,0.002968787,-0.001584587,-0.5895981,0.8076898,
00:04:01,6,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,4050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01633518,-0.01156754,-0.004934973,0.01,-0.0002401613,0.001054939,0.0002131749,0.002961504,-0.001564721,-0.5895775,0.8077049,
00:04:11,6,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,4050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01633552,-0.01156692,-0.004935289,0.01,-0.000743997,0.001203356,0.0006843717,0.002966538,-0.001576663,-0.5895834,0.8077005,
00:04:21,6,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,4050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01633552,-0.01156692,-0.004935289,0.01,-0.0005965091,0.0009791346,0.001338718,0.002994256,-0.001584473,-0.5895679,0.8077118,
