time,flyMode,height,verticalSpeed,flySpeed,eastSpeed,northSpeed,flyTime,flying,downVisualState,droneHover,eMOpen,onGround,pressureState,batteryPercentage,batteryLow,batteryLower,batteryState,powerState,droneBatteryLeft,droneFlyTimeLeft,cameraState,electricalMachineryState,factoryMode,frontIn,frontLSC,frontOut,gravityState,imuCalibrationState,imuState,lightStrength,outageRecording,smartVideoExitMode,temperatureHeight,throwFlyTimer,wifiDisturb,wifiStrength,windState,velX,velY,velZ,posX,posY,posZ,posUncertainty,velN,velE,velD,quatX,quatY,quatZ,quatW,
00:11:23,6,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,4211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
00:11:33,6,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,4216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01608596,0.0118885,-0.004990559,0.01,-0.0005805553,-0.0006653884,4.075511E-05,-0.005521736,-0.004402681,-0.001758084,0.9999735,
00:11:47,6,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,4216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01608596,0.0118885,-0.004990559,0.01,-0.0008438869,-0.0012912,0.0007114568,-0.005490332,-0.004428353,-0.0017664,0.9999736,
00:11:54,6,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,4216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01608637,0.0118887,-0.004988741,0.01,-0.0004359108,-0.001032547,-5.164405E-05,-0.005461304,-0.00441529,-0.001772539,0.9999738,
00:11:64,6,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,4216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01608637,0.0118887,-0.004988741,0.01,-0.0003232114,-0.0009459682,-0.001277408,-0.005459869,-0.004420327,-0.001802415,0.9999737,
00:11:74,6,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,4216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.0160878,0.0118874,-0.00498721,0.01,-0.0006186666,-0.0008440117,-0.00116996,-0.005442968,-0.004454817,-0.001814166,0.9999737,
00:11:84,6,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,4216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.0160878,0.0118874,-0.00498721,0.01,-0.0008273998,-0.0007789711,-0.0009537711,-0.005448679,-0.004444341,-0.001832165,0.9999737,
00:11:94,6,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,4216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01608798,0.011887,-0.004987617,0.01,-0.0005348265,-0.0009380803,-0.001248317,-0.005453776,-0.004452031,-0.001825967,0.9999735,
00:12:05,6,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,4216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01608798,0.011887,-0.004987617,0.01,-0.0006214317,-0.000988731,-0.0002756888,-0.005412654,-0.004487082,-0.001855838,0.9999735,
00:12:15,6,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,4216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01608912,0.01188645,-0.004985206,0.01,-0.000610412,-0.0004142404,-2.364768E-05,-0.005395004,-0.004481872,-0.00186486,0.9999737,
00:12:25,6,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,4216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01608912,0.01188645,-0.004985206,0.01,-0.0006625935,-0.0006844032,2.203755E-05,-0.005382637,-0.004515439,-0.001892985,0.9999735,
00:12:35,6,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,4208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01609129,0.01188407,-0.004983902,0.01,-0.0008190688,-0.001016747,-0.0002070839,-0.005406835,-0.004528929,-0.0019257,0.9999733,
00:12:45,6,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,4208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01609129,0.01188407,-0.004983902,0.01,-0.0003950154,-0.0008674028,-0.0009390941,-0.005409398,-0.004539688,-0.001929293,0.9999732,
