time,flyMode,height,verticalSpeed,flySpeed,eastSpeed,northSpeed,flyTime,flying,downVisualState,droneHover,eMOpen,onGround,pressureState,batteryPercentage,batteryLow,batteryLower,batteryState,powerState,droneBatteryLeft,droneFlyTimeLeft,cameraState,electricalMachineryState,factoryMode,frontIn,frontLSC,frontOut,gravityState,imuCalibrationState,imuState,lightStrength,outageRecording,smartVideoExitMode,temperatureHeight,throwFlyTimer,wifiDisturb,wifiStrength,windState,velX,velY,velZ,posX,posY,posZ,posUncertainty,velN,velE,velD,quatX,quatY,quatZ,quatW,
00:00:40,6,0,0,0,0,0,3040,0,0,0,0,0,0,42,0,0,0,0,3789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
00:00:51,6,0,0,0,0,0,3040,0,0,0,0,0,0,42,0,0,0,0,3789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01788001,-0.0111759,0.005546818,-0.001983323,-0.003169285,-0.3439558,0.9389784,
00:00:58,6,0,0,0,0,0,3040,0,0,0,0,0,0,42,0,0,0,0,3789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01998782,-0.001202646,-0.004903145,0.01,-0.02128963,-0.01302626,0.00553877,-0.001984412,-0.003122493,-0.3439345,0.9389864,
00:00:68,6,0,0,0,0,0,3040,0,0,0,0,0,0,42,0,0,0,0,3789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01998782,-0.001202646,-0.004903145,0.01,-0.02467946,-0.01456556,0.005718542,-0.001968223,-0.003118924,-0.3439542,0.9389792,
00:00:78,6,0,0,0,0,0,3040,0,0,0,0,0,0,42,0,0,0,0,3789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01998772,-0.001203054,-0.004903445,0.01,-0.0275218,-0.01596317,0.004070517,-0.001936889,-0.003100391,-0.3439563,0.9389786,
00:00:88,6,0,0,0,0,0,3040,0,0,0,0,0,0,42,0,0,0,0,3789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01998772,-0.001203054,-0.004903445,0.01,-0.0009358121,-0.0006069601,0.002560605,-0.001944906,-0.00305412,-0.3439682,0.9389744,
00:00:99,6,0,0,0,0,0,3040,0,0,0,0,0,0,42,0,0,0,0,3786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01998745,-0.001203669,-0.004904411,0.01,-0.001247482,-0.0005750431,0.0001392011,-0.001907381,-0.003066295,-0.3439799,0.9389701,
00:01:10,6,0,0,0,0,0,3040,0,0,0,0,0,0,42,0,0,0,0,3786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01998745,-0.001203669,-0.004904411,0.01,-0.0007245125,-0.0002872527,1.890826E-05,-0.001903336,-0.003067813,-0.3439915,0.9389659,
00:01:14,6,0,0,0,0,0,3040,0,0,0,0,0,0,42,0,0,0,0,3786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01998782,-0.001204449,-0.004902711,0.01,-0.001326589,-0.00102308,-0.0008177816,-0.00187311,-0.00310027,-0.3440031,0.9389616,
00:01:24,6,0,0,0,0,0,3040,0,0,0,0,0,0,42,0,0,0,0,3786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01998782,-0.001204449,-0.004902711,0.01,-0.001248516,-0.0007762667,-0.0005110007,-0.001817741,-0.003101849,-0.3440121,0.9389584,
