time,flyMode,height,verticalSpeed,flySpeed,eastSpeed,northSpeed,flyTime,flying,downVisualState,droneHover,eMOpen,onGround,pressureState,batteryPercentage,batteryLow,batteryLower,batteryState,powerState,droneBatteryLeft,droneFlyTimeLeft,cameraState,electricalMachineryState,factoryMode,frontIn,frontLSC,frontOut,gravityState,imuCalibrationState,imuState,lightStrength,outageRecording,smartVideoExitMode,temperatureHeight,throwFlyTimer,wifiDisturb,wifiStrength,windState,velX,velY,velZ,posX,posY,posZ,posUncertainty,velN,velE,velD,quatX,quatY,quatZ,quatW,
00:04:24,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,3607,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
00:04:28,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,3607,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.841189E-05,0.000207604,0.0005199651,0.0007328113,-0.0003246127,-0.7520614,0.6590925,
00:04:38,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,3607,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009805727,-0.01743312,-0.004993398,0.01,-0.0001976203,4.710751E-05,0.0003240664,0.0006898758,-0.000313882,-0.752037,0.6591204,
00:04:43,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,3607,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009805727,-0.01743312,-0.004993398,0.01,-0.0002989015,0.0003770605,0.00104183,0.0007057068,-0.0002816473,-0.7520266,0.6591323,
00:04:54,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,3607,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009805842,-0.01743267,-0.004994747,0.01,-0.0003457764,0.0001662114,0.0007760584,0.0007035615,-0.0002822857,-0.7520329,0.6591251,
00:04:64,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,3607,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009805842,-0.01743267,-0.004994747,0.01,-5.800381E-05,0.0001205673,-0.0001418924,0.0007163654,-0.0002761888,-0.7520267,0.6591322,
00:04:74,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,3607,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009806356,-0.01743215,-0.00499556,0.01,0.0002048228,-0.0002312447,-0.0005189807,0.0007131138,-0.0002635044,-0.7520223,0.6591374,
00:04:84,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,3607,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009806356,-0.01743215,-0.00499556,0.01,-8.846324E-05,0.0001426102,-0.0008588129,0.0007333373,-0.0002818741,-0.7520243,0.6591349,
00:04:95,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,3607,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00980688,-0.01743192,-0.004995327,0.01,-0.0006175009,0.0001534309,-0.0004387432,0.0007067599,-0.0002681294,-0.7520121,0.659149,
00:05:05,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,3607,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00980688,-0.01743192,-0.004995327,0.01,-0.0005509682,0.0002124395,-4.245558E-05,0.0007154459,-0.0002693349,-0.7520179,0.6591423,
