time,flyMode,height,verticalSpeed,flySpeed,eastSpeed,northSpeed,flyTime,flying,downVisualState,droneHover,eMOpen,onGround,pressureState,batteryPercentage,batteryLow,batteryLower,batteryState,powerState,droneBatteryLeft,droneFlyTimeLeft,cameraState,electricalMachineryState,factoryMode,frontIn,frontLSC,frontOut,gravityState,imuCalibrationState,imuState,lightStrength,outageRecording,smartVideoExitMode,temperatureHeight,throwFlyTimer,wifiDisturb,wifiStrength,windState,velX,velY,velZ,posX,posY,posZ,posUncertainty,velN,velE,velD,quatX,quatY,quatZ,quatW,
00:01:03,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,3628,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
00:01:16,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,3628,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
00:01:18,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,3628,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
00:01:20,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,3628,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
00:01:31,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,3628,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
00:01:41,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,3628,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
00:01:51,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,3628,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
00:01:61,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,3628,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
00:01:71,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,3628,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
00:01:82,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,3628,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
00:01:92,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,3628,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
00:01:98,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,3628,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
00:02:07,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,3628,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
00:02:18,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,3628,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.009820729,-0.01743299,-0.00496428,0.01,6.490761E-05,-0.0004705938,0.0003026238,0.0007318255,-0.001066082,-0.751852,0.6593307,
00:02:28,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,3628,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.009820729,-0.01743299,-0.00496428,0.01,-0.00023696,-0.0003176058,0.0005353972,0.0007491916,-0.001049836,-0.7518386,0.6593459,
00:02:38,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,3628,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.009822321,-0.01743188,-0.004965045,0.01,0.0002397165,-0.0005080581,0.0008897695,0.0007593076,-0.001052291,-0.7518241,0.6593626,
00:02:48,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,3628,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.009822321,-0.01743188,-0.004965045,0.01,0.00032009,-0.0003799951,0.0005400275,0.0007833287,-0.001035004,-0.751807,0.659382,
00:02:62,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,3627,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.009822614,-0.01743128,-0.004966577,0.01,0.0001467102,-7.807591E-05,0.0005336345,0.0007946264,-0.001020564,-0.7518196,0.6593676,
00:02:69,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,3627,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.009822614,-0.01743128,-0.004966577,0.01,-9.559651E-05,-9.801502E-05,0.0006486853,0.0008099144,-0.001023301,-0.7518056,0.6593835,
00:02:79,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,3627,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.009824301,-0.01743041,-0.004966287,0.01,-9.028249E-05,2.917215E-05,0.0009327414,0.0007770451,-0.001024229,-0.7517857,0.6594064,
00:02:89,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,3627,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.009824301,-0.01743041,-0.004966287,0.01,0.0003027934,-0.0004828306,0.0008763893,0.0008026864,-0.001023164,-0.7517789,0.6594139,
00:02:99,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,3627,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.009825358,-0.01742969,-0.004966734,0.01,0.0004796348,-0.0004583318,0.000925449,0.0008335016,-0.001024652,-0.7517737,0.65942,
00:03:10,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,3627,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.009825358,-0.01742969,-0.004966734,0.01,0.0002090153,-0.0006308345,0.0009927495,0.0008380053,-0.001010974,-0.7517675,0.659427,
00:03:20,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,3627,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.009825779,-0.01742945,-0.00496673,0.01,-0.0001155125,-0.0001669809,0.001843578,0.0008218013,-0.001022272,-0.7517638,0.6594312,
