time,flyMode,height,verticalSpeed,flySpeed,eastSpeed,northSpeed,flyTime,flying,downVisualState,droneHover,eMOpen,onGround,pressureState,batteryPercentage,batteryLow,batteryLower,batteryState,powerState,droneBatteryLeft,droneFlyTimeLeft,cameraState,electricalMachineryState,factoryMode,frontIn,frontLSC,frontOut,gravityState,imuCalibrationState,imuState,lightStrength,outageRecording,smartVideoExitMode,temperatureHeight,throwFlyTimer,wifiDisturb,wifiStrength,windState,velX,velY,velZ,posX,posY,posZ,posUncertainty,velN,velE,velD,quatX,quatY,quatZ,quatW,
00:00:93,6,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,3807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01612332,0.01182256,-0.005026484,0.01,-0.0001412303,0.0004032053,-0.0005590073,-0.002376236,-0.0009377702,-0.004781856,0.9999853,
00:01:04,6,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,3807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01612332,0.01182256,-0.005026484,0.01,-0.0001317962,0.00035864,3.42995E-05,-0.002399919,-0.0009205525,-0.004792282,0.9999853,
00:01:14,6,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,3807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01612338,0.01182137,-0.005029106,0.01,-0.0006519289,-9.343117E-05,-0.0002800556,-0.002453401,-0.0009133036,-0.004794766,0.9999851,
00:01:25,6,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,3807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01612338,0.01182137,-0.005029106,0.01,-0.0002482267,-0.0002817269,-0.0006242711,-0.002430636,-0.0009124221,-0.004815364,0.9999851,
00:01:34,6,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,3807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01612381,0.0118212,-0.005028116,0.01,-0.0002276042,0.0001769372,-0.001074824,-0.00240548,-0.0009085368,-0.004815008,0.9999852,
00:01:45,6,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,3807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01612381,0.0118212,-0.005028116,0.01,-8.283705E-05,0.0003367065,-0.001120591,-0.00240073,-0.0009067949,-0.004798119,0.9999852,
00:01:56,6,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,3810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01612318,0.01182199,-0.00502828,0.01,-0.0003299708,-0.0001673943,-0.0006597773,-0.002409929,-0.000906802,-0.004788992,0.9999852,
00:01:65,6,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,3810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01612318,0.01182199,-0.00502828,0.01,-0.0003755831,-0.000214069,-0.0003069465,-0.002398092,-0.0008847087,-0.004806367,0.9999852,
00:01:70,6,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,3810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01612341,0.01182145,-0.005028821,0.01,2.495231E-05,-0.0001344032,0.0003343631,-0.002389938,-0.0008751042,-0.004812032,0.9999852,
00:01:81,6,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,3810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01612341,0.01182145,-0.005028821,0.01,0.0001389914,0.0002486834,-6.95583E-06,-0.00239804,-0.0008801156,-0.00482518,0.9999851,
