time,flyMode,height,verticalSpeed,flySpeed,eastSpeed,northSpeed,flyTime,flying,downVisualState,droneHover,eMOpen,onGround,pressureState,batteryPercentage,batteryLow,batteryLower,batteryState,powerState,droneBatteryLeft,droneFlyTimeLeft,cameraState,electricalMachineryState,factoryMode,frontIn,frontLSC,frontOut,gravityState,imuCalibrationState,imuState,lightStrength,outageRecording,smartVideoExitMode,temperatureHeight,throwFlyTimer,wifiDisturb,wifiStrength,windState,velX,velY,velZ,posX,posY,posZ,posUncertainty,velN,velE,velD,quatX,quatY,quatZ,quatW,
00:22:06,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,3648,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01500006,-0.01326718,-0.004896952,0.01,0.001695843,0.00241704,-0.003110088,-0.003157254,-0.002449219,-0.6311804,0.7756258,
00:22:15,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,3648,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01500006,-0.01326718,-0.004896952,0.01,0.001422982,0.002731881,-0.002592415,-0.003165232,-0.002451367,-0.6311842,0.7756227,
00:22:25,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,3648,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01500023,-0.01326729,-0.004896128,0.01,0.001623361,0.002776072,-0.001600919,-0.00318277,-0.002468789,-0.631175,0.7756301,
00:22:35,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,3648,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01500023,-0.01326729,-0.004896128,0.01,0.002083273,0.002232458,-0.001076404,-0.003202899,-0.00250144,-0.631187,0.7756201,
00:22:46,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,3648,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01499999,-0.01326794,-0.00489512,0.01,0.001920212,0.002184589,-0.0009436927,-0.003223958,-0.002492246,-0.6311797,0.7756259,
00:22:56,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,3648,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01499999,-0.01326794,-0.00489512,0.01,0.001736633,0.002473257,-0.002237188,-0.003235359,-0.002507505,-0.6311741,0.7756305,
00:22:67,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,3648,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01500055,-0.01326759,-0.004894359,0.01,0.002169287,0.001528871,-0.001500886,-0.003282251,-0.002508968,-0.6311563,0.7756447,
00:22:76,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,3648,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01500055,-0.01326759,-0.004894359,0.01,0.001137795,0.002329008,-0.002155207,-0.00331126,-0.002494103,-0.6311752,0.7756292,
00:22:86,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,3646,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01499981,-0.01326825,-0.004894825,0.01,0.002104557,0.001626901,-0.002916597,-0.003321718,-0.002495647,-0.6311677,0.7756354,
00:22:97,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,3646,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01499981,-0.01326825,-0.004894825,0.01,0.001796171,0.002222876,-0.003080566,-0.003336065,-0.002493835,-0.6311853,0.7756209,
00:23:07,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,3646,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01499897,-0.01326928,-0.004894597,0.01,0.001016727,0.002611591,-0.001290816,-0.003361787,-0.002499602,-0.6311858,0.7756204,
00:23:12,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,3646,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01499897,-0.01326928,-0.004894597,0.01,0.001446934,0.002153884,-0.0005605696,-0.003392208,-0.002495468,-0.6312187,0.7755935,
00:23:22,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,3646,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01499727,-0.01327157,-0.004893611,0.01,0.001700706,0.002215122,-0.0005380574,-0.003418621,-0.00252172,-0.6312299,0.7755842,
00:23:32,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,3646,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01499727,-0.01327157,-0.004893611,0.01,0.0008124624,0.002021568,-0.0007790961,-0.003433138,-0.002502424,-0.6312423,0.775574,
00:23:43,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,3646,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01499614,-0.01327275,-0.004893859,0.01,0.001502767,0.001613621,-0.001374465,-0.003455706,-0.002513879,-0.6312543,0.7755642,
