time,flyMode,height,verticalSpeed,flySpeed,eastSpeed,northSpeed,flyTime,flying,downVisualState,droneHover,eMOpen,onGround,pressureState,batteryPercentage,batteryLow,batteryLower,batteryState,powerState,droneBatteryLeft,droneFlyTimeLeft,cameraState,electricalMachineryState,factoryMode,frontIn,frontLSC,frontOut,gravityState,imuCalibrationState,imuState,lightStrength,outageRecording,smartVideoExitMode,temperatureHeight,throwFlyTimer,wifiDisturb,wifiStrength,windState,velX,velY,velZ,posX,posY,posZ,posUncertainty,velN,velE,velD,quatX,quatY,quatZ,quatW,
00:00:41,6,0,0,0,0,0,735,0,0,0,0,0,0,8,0,1,0,0,3649,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
00:00:51,6,0,0,0,0,0,735,0,0,0,0,0,0,8,0,1,0,0,3649,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120804,0.0159913,-0.004831401,0.01,-0.00235281,-0.0006481175,0.0001256339,0.002132341,-0.003819379,0.1399905,0.9901432,
00:00:62,6,0,0,0,0,0,735,0,0,0,0,0,0,8,0,1,0,0,3649,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.0120804,0.0159913,-0.004831401,0.01,-0.002264971,-0.001197323,-0.0002384231,0.002128329,-0.003822317,0.1399985,0.9901421,
00:00:69,6,0,0,0,0,0,735,0,0,0,0,0,0,8,0,1,0,0,3649,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01208033,0.01599199,-0.00482928,0.01,-0.001878096,-0.0005178545,-0.0002530239,0.002141945,-0.003884555,0.1400116,0.99014,
00:00:83,6,0,0,0,0,0,735,0,0,0,0,0,0,8,0,1,0,0,3649,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01208033,0.01599199,-0.00482928,0.01,-0.001398675,-0.0004003282,-0.0003344411,0.002135774,-0.003913473,0.140029,0.9901374,
00:00:91,6,0,0,0,0,0,735,0,0,0,0,0,0,8,0,1,0,0,3649,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01207985,0.0159926,-0.004828451,0.01,-0.001674353,-0.001113722,0.0002487201,0.002157266,-0.003898506,0.1400301,0.9901373,
00:01:00,6,0,0,0,0,0,735,0,0,0,0,0,0,8,0,1,0,0,3649,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01207985,0.0159926,-0.004828451,0.01,-0.001917245,-0.0006680966,-0.0001085001,0.002177635,-0.003890374,0.1400435,0.9901353,
00:01:09,6,0,0,0,0,0,735,0,0,0,0,0,0,8,0,1,0,0,3649,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01207951,0.0159927,-0.004828976,0.01,-0.001660284,-0.0007144923,-0.0002657245,0.002158795,-0.003878492,0.1400344,0.9901367,
00:01:20,6,0,0,0,0,0,735,0,0,0,0,0,0,8,0,1,0,0,3649,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01207951,0.0159927,-0.004828976,0.01,-0.00137116,-0.001209084,-0.0001636141,0.002163772,-0.003899686,0.1400561,0.9901336,
00:01:30,6,0,0,0,0,0,735,0,0,0,0,0,0,8,0,1,0,0,3649,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0.01207852,0.01599342,-0.004829069,0.01,-0.002310378,-0.0001606076,-0.0003503602,0.002154994,-0.003879069,0.1400655,0.9901323,
