time,flyMode,height,verticalSpeed,flySpeed,eastSpeed,northSpeed,flyTime,flying,downVisualState,droneHover,eMOpen,onGround,pressureState,batteryPercentage,batteryLow,batteryLower,batteryState,powerState,droneBatteryLeft,droneFlyTimeLeft,cameraState,electricalMachineryState,factoryMode,frontIn,frontLSC,frontOut,gravityState,imuCalibrationState,imuState,lightStrength,outageRecording,smartVideoExitMode,temperatureHeight,throwFlyTimer,wifiDisturb,wifiStrength,windState,velX,velY,velZ,posX,posY,posZ,posUncertainty,velN,velE,velD,quatX,quatY,quatZ,quatW,
00:51:24,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,3585,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
00:51:34,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,3585,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
00:51:44,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,3585,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
00:51:54,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,3585,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
00:51:64,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,3585,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
00:51:74,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,3585,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
00:51:87,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,3585,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
00:51:95,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,3585,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
00:52:07,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,3585,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
00:52:15,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,3585,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
00:52:26,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,3585,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
